Country,ISO3,Date,Vaccinations,Vaccinated_once,Vaccinated_full,Product
Afghanistan,AFG,2021-02-22,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-02-23,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-02-24,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-02-25,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-02-26,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-02-27,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-02-28,8200,8200,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-01,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-02,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-03,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-04,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-05,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-06,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-07,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-08,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-09,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-10,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-11,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-12,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-13,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-14,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-15,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-16,54000,54000,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-17,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-18,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-19,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-20,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-21,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-22,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-23,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-24,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-25,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-26,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-27,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-28,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-29,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-30,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-03-31,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-01,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-02,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-03,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-04,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-05,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-06,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-07,120000,120000,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-08,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-09,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-10,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-11,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-12,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-13,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-14,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-15,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-16,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-17,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-18,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-19,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-20,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-21,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-22,240000,240000,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-23,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-24,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-25,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-26,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-27,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-28,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-29,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-04-30,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-01,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-02,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-03,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-04,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-05,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-06,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-07,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-08,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-09,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-10,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Afghanistan,AFG,2021-05-11,504502,448878,55624,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
Africa,OWID_AFR,2021-01-09,0,0,,
Africa,OWID_AFR,2021-01-10,,,,
Africa,OWID_AFR,2021-01-11,,,,
Africa,OWID_AFR,2021-01-12,,,,
Africa,OWID_AFR,2021-01-13,2000,2000,,
Africa,OWID_AFR,2021-01-14,,,,
Africa,OWID_AFR,2021-01-15,4000,4000,,
Africa,OWID_AFR,2021-01-16,7000,7000,,
Africa,OWID_AFR,2021-01-17,,,,
Africa,OWID_AFR,2021-01-18,,,,
Africa,OWID_AFR,2021-01-19,10976,10976,,
Africa,OWID_AFR,2021-01-20,13163,13163,,
Africa,OWID_AFR,2021-01-21,,,,
Africa,OWID_AFR,2021-01-22,16890,16890,,
Africa,OWID_AFR,2021-01-23,18353,18353,,
Africa,OWID_AFR,2021-01-24,18353,18353,,
Africa,OWID_AFR,2021-01-25,19889,19889,,
Africa,OWID_AFR,2021-01-26,22712,22712,,
Africa,OWID_AFR,2021-01-27,25587,25587,,
Africa,OWID_AFR,2021-01-28,28779,28779,,
Africa,OWID_AFR,2021-01-29,30861,30861,,
Africa,OWID_AFR,2021-01-30,122206,32176,,
Africa,OWID_AFR,2021-01-31,158206,32176,,
Africa,OWID_AFR,2021-02-01,236712,36601,,
Africa,OWID_AFR,2021-02-02,295127,37806,,
Africa,OWID_AFR,2021-02-03,347149,38716,5,
Africa,OWID_AFR,2021-02-04,390474,38716,5,
Africa,OWID_AFR,2021-02-05,446986,38716,5,
Africa,OWID_AFR,2021-02-06,504800,39218,1586,
Africa,OWID_AFR,2021-02-07,,,,
Africa,OWID_AFR,2021-02-08,593502,39343,3980,
Africa,OWID_AFR,2021-02-09,661263,39352,6700,
Africa,OWID_AFR,2021-02-10,795836,39355,10335,
Africa,OWID_AFR,2021-02-11,908796,39581,13867,
Africa,OWID_AFR,2021-02-12,1165581,39581,13867,
Africa,OWID_AFR,2021-02-13,1446178,43428,14181,
Africa,OWID_AFR,2021-02-14,,,,
Africa,OWID_AFR,2021-02-15,1766999,43437,16441,
Africa,OWID_AFR,2021-02-16,1965819,43444,18176,
Africa,OWID_AFR,2021-02-17,2147659,47104,19512,
Africa,OWID_AFR,2021-02-18,2303964,50146,22925,
Africa,OWID_AFR,2021-02-19,2513999,2412533,32990,
Africa,OWID_AFR,2021-02-20,2616931,2506856,45489,
Africa,OWID_AFR,2021-02-21,2622421,2512346,50463,
Africa,OWID_AFR,2021-02-22,2745898,2625632,68325,
Africa,OWID_AFR,2021-02-23,2854362,2724750,86927,
Africa,OWID_AFR,2021-02-24,3153546,3017856,102499,
Africa,OWID_AFR,2021-02-25,3434869,3292724,119792,
Africa,OWID_AFR,2021-02-26,3677524,3482568,183604,
Africa,OWID_AFR,2021-02-27,3866267,3605812,252758,
Africa,OWID_AFR,2021-02-28,3873994,3613539,255982,
Africa,OWID_AFR,2021-03-01,4091848,3759638,330257,
Africa,OWID_AFR,2021-03-02,4252773,3859686,394124,
Africa,OWID_AFR,2021-03-03,4424168,3963877,468861,
Africa,OWID_AFR,2021-03-04,4570159,4057507,529681,
Africa,OWID_AFR,2021-03-05,4808230,4208668,624742,
Africa,OWID_AFR,2021-03-06,5013197,4334635,705135,
Africa,OWID_AFR,2021-03-07,5053898,4375336,705135,
Africa,OWID_AFR,2021-03-08,5402174,4649256,779759,
Africa,OWID_AFR,2021-03-09,5542597,4723917,850734,
Africa,OWID_AFR,2021-03-10,5882799,4926631,1010055,
Africa,OWID_AFR,2021-03-11,6071207,4997092,1137129,
Africa,OWID_AFR,2021-03-12,6381226,5054231,1397210,
Africa,OWID_AFR,2021-03-13,6784874,5211100,1644318,
Africa,OWID_AFR,2021-03-14,6801397,5227623,1644318,
Africa,OWID_AFR,2021-03-15,7194432,5324518,1942667,
Africa,OWID_AFR,2021-03-16,7429911,5365673,2146524,
Africa,OWID_AFR,2021-03-17,7631610,5412287,2312736,
Africa,OWID_AFR,2021-03-18,7819050,5599476,2321849,
Africa,OWID_AFR,2021-03-19,8101883,5671305,2563824,
Africa,OWID_AFR,2021-03-20,8194242,5692632,2634856,
Africa,OWID_AFR,2021-03-21,8215790,5714180,2634856,
Africa,OWID_AFR,2021-03-22,8338031,5742779,2728498,
Africa,OWID_AFR,2021-03-23,8484254,5816994,2820695,
Africa,OWID_AFR,2021-03-24,9420365,6497947,3089404,
Africa,OWID_AFR,2021-03-25,9707955,6557623,3329639,
Africa,OWID_AFR,2021-03-26,9976483,6663052,3503611,
Africa,OWID_AFR,2021-03-27,10302320,6886943,3606160,
Africa,OWID_AFR,2021-03-28,10561169,7143129,3608823,
Africa,OWID_AFR,2021-03-29,10774084,7229895,3743032,
Africa,OWID_AFR,2021-03-30,10970869,7311247,3870507,
Africa,OWID_AFR,2021-03-31,11474901,7668733,3995046,
Africa,OWID_AFR,2021-04-01,11728478,7825046,4097534,
Africa,OWID_AFR,2021-04-02,11882242,7902029,4174315,
Africa,OWID_AFR,2021-04-03,12017481,7985573,4226010,
Africa,OWID_AFR,2021-04-04,12081433,8055695,4226286,
Africa,OWID_AFR,2021-04-05,12234935,8150843,4285887,
Africa,OWID_AFR,2021-04-06,12574235,8446072,4333471,
Africa,OWID_AFR,2021-04-07,12963445,8768079,4399275,
Africa,OWID_AFR,2021-04-08,13696926,9034710,4443029,
Africa,OWID_AFR,2021-04-09,13852001,9161918,4477590,
Africa,OWID_AFR,2021-04-10,14011927,9283277,4516913,
Africa,OWID_AFR,2021-04-11,14161313,9418360,4531216,
Africa,OWID_AFR,2021-04-12,14270732,9529277,4533116,
Africa,OWID_AFR,2021-04-13,14370176,9618712,4545961,
Africa,OWID_AFR,2021-04-14,14730589,9966612,4558689,
Africa,OWID_AFR,2021-04-15,14854442,10054492,4587573,
Africa,OWID_AFR,2021-04-16,15082678,10269452,4600849,
Africa,OWID_AFR,2021-04-17,15381171,10560814,4607980,
Africa,OWID_AFR,2021-04-18,15948848,11106211,4630260,
Africa,OWID_AFR,2021-04-19,16164747,11303749,4648621,
Africa,OWID_AFR,2021-04-20,16331054,11454772,4663905,
Africa,OWID_AFR,2021-04-21,16543626,11651166,4680083,
Africa,OWID_AFR,2021-04-22,16647988,11737351,4698260,
Africa,OWID_AFR,2021-04-23,16834141,11902750,4719014,
Africa,OWID_AFR,2021-04-24,16889141,11948595,4728169,
Africa,OWID_AFR,2021-04-25,16968205,12014621,4741207,
Africa,OWID_AFR,2021-04-26,17067289,12098726,4756186,
Africa,OWID_AFR,2021-04-27,17236165,12240568,4783220,
Africa,OWID_AFR,2021-04-28,18292992,12616234,4828426,
Africa,OWID_AFR,2021-04-29,18399495,12680690,4851782,
Africa,OWID_AFR,2021-04-30,18552997,12812206,4882637,
Africa,OWID_AFR,2021-05-01,18679926,12892839,4895872,
Africa,OWID_AFR,2021-05-02,18730742,12928917,4904403,
Africa,OWID_AFR,2021-05-03,18905981,13045147,4946664,
Africa,OWID_AFR,2021-05-04,19202194,13258626,5027171,
Africa,OWID_AFR,2021-05-05,19450924,13449916,5077866,
Africa,OWID_AFR,2021-05-06,19592340,13565437,5103761,
Africa,OWID_AFR,2021-05-07,20137972,14067139,5162761,
Africa,OWID_AFR,2021-05-08,20333918,14213820,5211644,
Africa,OWID_AFR,2021-05-09,21048843,14675786,5464603,
Africa,OWID_AFR,2021-05-10,21499937,15100946,5503287,
Africa,OWID_AFR,2021-05-11,21826416,15407115,5542739,
Africa,OWID_AFR,2021-05-12,22232725,15737002,5635519,
Albania,ALB,2021-01-10,0,0,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-11,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-12,128,128,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-13,188,188,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-14,266,266,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-15,308,308,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-16,369,369,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-17,405,405,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-18,447,447,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-19,483,483,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-20,519,519,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-21,549,549,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-22,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-23,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-24,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-25,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-26,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-27,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-28,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-29,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-30,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-01-31,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-01,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-02,550,549,1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-03,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-04,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-05,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-06,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-07,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-08,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-09,1127,689,438,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-10,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-11,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-12,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-13,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-14,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-15,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-16,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-17,1701,1090,611,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-18,3049,2438,611,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
Albania,ALB,2021-02-19,4177,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
